airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,14,10301
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11,14,10418
Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,14,10451
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28,14,10668
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,14,11088
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16,14,11120
Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Economy,21.08,14,11120
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,14,11508
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,14,11550
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,14,11928
Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Economy,13,14,12379
Air_India,AI-673,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,14,12694
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,14,12978
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,14.42,14,12978
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,14,13398
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,14,13398
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,14,13398
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,14,13503
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.83,14,13818
Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Economy,15.08,14,13818
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.08,14,14238
Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Economy,14.17,14,14658
Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.5,14,15183
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,14,15393
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,10.83,14,16863
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,14,17388
Air_India,AI-683,Mumbai,Night,one,Evening,Delhi,Economy,19.75,14,18753
Air_India,AI-9657,Mumbai,Evening,one,Evening,Delhi,Economy,21.67,14,19488
Air_India,AI-663,Mumbai,Afternoon,one,Evening,Delhi,Economy,27.33,14,21273
Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,15,2339
Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,15,2339
Indigo,6E-6004,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,15,2339
Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,15,2339
AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,15,2339
Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,15,2339
Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2339
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8,15,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,15,2336
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,15,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,15,2336
Indigo,6.00E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,15,2738
Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,15,2464
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2464
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,15,2464
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,15,2464
Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,15,2464
Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,15,2464
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,15,2464
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,15,2464
SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2,15,2614
SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2614
SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,15,2614
SpiceJet,SG-1090,Mumbai,Morning,zero,Morning,Delhi,Economy,2.25,15,2614
SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,15,2614
SpiceJet,SG-1062,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,15,2614
SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,15,2614
Indigo,6.00E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,15,2738
Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,15,2738
Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,15,2779
Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,15,3010
Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,15,3108
Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,15,3108
AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,15,3147
AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,15,3279
Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,15,3424
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,15,3424
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,15,3512
SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,15,3512
AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,15,3721
SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,15,4046
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6,15,4096
AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,15,4096
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,15,4096
Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,5.83,15,4221
Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,15,4327
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,15,4327
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,15,4327
SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,15,4362
Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,15,4375
Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,15,4624
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,15,4715
Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,15.92,15,4799
AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Delhi,Economy,6.17,15,4855
Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,15,4957
Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,15,5023
Indigo,6.00E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,15,5023
Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,15,5023
AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,15,5218
AirAsia,I5-336,Mumbai,Night,one,Morning,Delhi,Economy,12.75,15,5218
Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,15,5303
Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,15,5366
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,15,5366
Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,15,5366
Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,15,5366
Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,15,5499
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,15,5709
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,14.42,15,5749
Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Economy,15.08,15,5798
Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Economy,7.17,15,5963
Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Economy,14.17,15,5996
Air_India,AI-645,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.67,15,6165
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,15,6169
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,15,6169
Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Economy,13,15,6230
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11,15,6260
Air_India,AI-651,Mumbai,Morning,one,Morning,Delhi,Economy,25.08,15,6260
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,15,6304
Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Economy,24.67,15,6322
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,15,6366
Air_India,AI-631,Mumbai,Evening,one,Morning,Delhi,Economy,14.08,15,6406
Air_India,AI-643,Mumbai,Afternoon,one,Evening,Delhi,Economy,26.17,15,6521
Air_India,AI-673,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,15,6650
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28,15,6714
Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Economy,21.08,15,6725
Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Economy,16.17,15,6803
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,15,6878
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,10.83,15,6941
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.08,15,7413
Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,15,7708
Air_India,AI-669,Mumbai,Morning,one,Evening,Delhi,Economy,28.25,15,7735
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,15,7770
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,15,7919
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.83,15,7919
Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,15,7919
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16,15,7919
Air_India,AI-649,Mumbai,Early_Morning,one,Late_Night,Delhi,Economy,17.08,15,8444
Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,Economy,24.67,15,8444
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,15,8589
Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,15,8852
Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,15,8852
Indigo,6E-5384,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,15,9721
SpiceJet,SG-343,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,15,10104
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,15,10295
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,15,11775
Air_India,AI-9657,Mumbai,Evening,one,Evening,Delhi,Economy,21.67,15,13031
Air_India,AI-683,Mumbai,Night,one,Evening,Delhi,Economy,19.75,15,13388
Air_India,AI-663,Mumbai,Afternoon,one,Evening,Delhi,Economy,27.33,15,17336
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,15,18795
Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,16,2339
Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,16,2339
Indigo,6E-6004,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,16,2339
Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,16,2339
AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,16,2339
Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,16,2339
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6,16,2336
AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,16,2336
AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,16,2336
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8,16,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,16,2336
AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,16,2336
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,16,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,16,2336
AirAsia,I5-336,Mumbai,Night,one,Morning,Delhi,Economy,12.75,16,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,16,2336
Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,16,2339
Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,16,2738
Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,16,2464
Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,16,2464
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,16,2464
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,16,2464
SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2,16,2614
SpiceJet,SG-1092,Mumbai,Night,zero,Night,Delhi,Economy,2.17,16,2614
SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,16,2614
SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.42,16,2614
SpiceJet,SG-1062,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,16,2614
SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,16,2614
Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,16,2738
Indigo,6.00E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,16,2738
AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,16,2747
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,16,2779
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,16,2779
Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,16,2779
Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,16,3424
Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,16,3424
Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,16,3424
Indigo,6.00E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,16,3424
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,16,3512
SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,16,3512
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,16,3528
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,16,3528
Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,16,3609
Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,16,3681
Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,16,3724
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,16,3724
Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,16,3849
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,16,4061
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,16,4106
Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.58,16,4149
Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,15.25,16,4221
Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,16,4327
Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,16,4375
Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,16,4554
Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,16,4554
Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,5.33,16,4799
Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,16,4917
SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,16,4994
Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,16,5023
Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,16,5051
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,16,5051
Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,16,5166
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,16,5345
Indigo,6.00E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,16,5488
SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,16,5516
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,13.42,16,5691
Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,16,5695
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,16,5786
Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.5,16,5786
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,16,5798
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,14.42,16,5963
Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,16,6219
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11,16,6260
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,16,6366
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,16,6383
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,16,6654
Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,Economy,24.67,16,6712
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16,16,6744
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,16,6803
Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,16,6962
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,16,7413
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.83,16,7413
Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Economy,21.08,16,7413
AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,16,7437
Air_India,AI-688,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,16,7897
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,16,8064
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,16,8190
Air_India,AI-667,Mumbai,Evening,one,Late_Night,Delhi,Economy,7.17,16,8777
Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,16,9050
AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,16,9518
Indigo,6E-5384,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,16,9721
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28,16,10582
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,16,11550
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,16,16496
Air_India,AI-683,Mumbai,Night,one,Evening,Delhi,Economy,19.75,16,17115
Air_India,AI-9657,Mumbai,Evening,one,Evening,Delhi,Economy,21.67,16,19908
Air_India,AI-663,Mumbai,Afternoon,one,Evening,Delhi,Economy,27.33,16,22953
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,16,28457
Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,17,2339
Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,17,2339
Indigo,6E-6004,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,17,2339
Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,17,2339
AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,17,2339
Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,17,2339
Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2339
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6,17,2336
AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,17,2336
AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,17,2336
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8,17,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,17,2336
AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,17,2336
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,17,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,17,2336
AirAsia,I5-336,Mumbai,Night,one,Morning,Delhi,Economy,12.75,17,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,17,2336
Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,17,2339
Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,17,2339
Indigo,6E-5395,Mumbai,Morning,one,Evening,Delhi,Economy,8.75,17,2339
Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,17,2738
Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,17,2464
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2464
Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,17,2464
Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,17,2464
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,17,2464
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,17,2464
SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2,17,2614
SpiceJet,SG-1092,Mumbai,Night,zero,Night,Delhi,Economy,2.17,17,2614
SpiceJet,SG-1059,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2614
SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2614
SpiceJet,SG-1090,Mumbai,Morning,zero,Morning,Delhi,Economy,2.25,17,2614
SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.42,17,2614
SpiceJet,SG-1062,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,17,2614
SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,17,2614
Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,17,2738
Indigo,6.00E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,17,2738
Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,17,2738
Indigo,6.00E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,17,2738
AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,17,2747
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,17,2779
Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,17,2779
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,17,3010
SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,17,3014
Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,17,3108
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,17,3108
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,17,3199
AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,17,3348
SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,17,3512
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,17,3528
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,17,3528
Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,17,3681
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,17,3828
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,17,3843
Indigo,6.00E-213,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.75,17,3944
Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,17,3947
Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,17,4134
Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,17,4134
Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.67,17,4221
Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,15.92,17,4221
Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,17,4316
Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,17,4352
Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,17,4375
Air_India,AI-671,Mumbai,Morning,one,Morning,Delhi,Economy,23.83,17,4421
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Economy,28,17,4421
Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,17,4554
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,17,4554
